"Australian Bureau of Statistics",,,,
,,,,
,,,"55-69 years",11
,,,"70-84 years",3
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",18
,,,"25-39 years",28
,,,"40-54 years",11
,,,"55-69 years",12
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"LonePerson","Male","0-14 years",0
,,,"15-24 years",7
,,,"25-39 years",19
,,,"40-54 years",42
,,,"55-69 years",62
,,,"70-84 years",51
,,,"85-99 years",26
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",4
,,,"25-39 years",22
,,,"40-54 years",22
,,,"55-69 years",110
,,,"70-84 years",188
,,,"85-99 years",61
,,,"100 years and over",0
,"Relative","Male","0-14 years",3
,,,"15-24 years",50
,,,"25-39 years",20
,,,"40-54 years",3
,,,"55-69 years",10
,,,"70-84 years",6
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",3
,,,"15-24 years",43
,,,"25-39 years",8
,,,"40-54 years",18
,,,"55-69 years",46
,,,"70-84 years",38
,,,"85-99 years",23
,,,"100 years and over",0
"Belgrave - Selby","Married","Male","0-14 years",0
,,,"15-24 years",10
,,,"25-39 years",500
,,,"40-54 years",870
,,,"55-69 years",704
,,,"70-84 years",202
,,,"85-99 years",13
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",21
,,,"25-39 years",621
,,,"40-54 years",893
,,,"55-69 years",638
,,,"70-84 years",143
,,,"85-99 years",0
,,,"100 years and over",0
,"LoneParent","Male","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",9
,,,"40-54 years",46
,,,"55-69 years",32
,,,"70-84 years",8
,,,"85-99 years",3
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",10
,,,"25-39 years",59
,,,"40-54 years",147
,,,"55-69 years",72
,,,"70-84 years",13
,,,"85-99 years",4
,,,"100 years and over",0
,"U15Child","Male","0-14 years",951
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",931
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"Student","Male","0-14 years",0
,,,"15-24 years",307
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",341
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"O15Child","Male","0-14 years",0
,,,"15-24 years",247
,,,"25-39 years",164
,,,"40-54 years",34
,,,"55-69 years",9
,,,"70-84 years",3
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",159
,,,"25-39 years",81
,,,"40-54 years",13
,,,"55-69 years",3
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"GroupHhold","Male","0-14 years",0
,,,"15-24 years",9
,,,"25-39 years",18
,,,"40-54 years",27
,,,"55-69 years",22
,,,"70-84 years",10
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",9
,,,"25-39 years",24
,,,"40-54 years",14
,,,"55-69 years",25
,,,"70-84 years",4
,,,"85-99 years",0
,,,"100 years and over",0
,"LonePerson","Male","0-14 years",0
,,,"15-24 years",3
,,,"25-39 years",32
,,,"40-54 years",79
,,,"55-69 years",111
,,,"70-84 years",40
,,,"85-99 years",9
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",5
,,,"25-39 years",38
,,,"40-54 years",49
,,,"55-69 years",97
,,,"70-84 years",53
,,,"85-99 years",18
,,,"100 years and over",0
,"Relative","Male","0-14 years",0
,,,"15-24 years",22
,,,"25-39 years",11
,,,"40-54 years",10
,,,"55-69 years",4
,,,"70-84 years",7
,,,"85-99 years",5
,,,"100 years and over",0
,,"Female","0-14 years",4
,,,"15-24 years",18
,,,"25-39 years",4
,,,"40-54 years",4
,,,"55-69 years",20
,,,"70-84 years",14
,,,"85-99 years",0
,,,"100 years and over",0
"Chirnside Park","Married","Male","0-14 years",0
,,,"15-24 years",30
,,,"25-39 years",581
,,,"40-54 years",712
,,,"55-69 years",647
,,,"70-84 years",329
,,,"85-99 years",31
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",45
,,,"25-39 years",628
,,,"40-54 years",745
,,,"55-69 years",637
,,,"70-84 years",248
,,,"85-99 years",20
,,,"100 years and over",0
,"LoneParent","Male","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",5
,,,"40-54 years",39
,,,"55-69 years",27
,,,"70-84 years",3
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",10
,,,"25-39 years",53
,,,"40-54 years",152
,,,"55-69 years",72
,,,"70-84 years",17
,,,"85-99 years",12
,,,"100 years and over",0
,"U15Child","Male","0-14 years",867
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",806
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"Student","Male","0-14 years",0
,,,"15-24 years",313
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",318
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"O15Child","Male","0-14 years",0
,,,"15-24 years",249
,,,"25-39 years",187
,,,"40-54 years",46
,,,"55-69 years",10
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",164
,,,"25-39 years",97
,,,"40-54 years",13
,,,"55-69 years",10
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"GroupHhold","Male","0-14 years",0
,,,"15-24 years",5
,,,"25-39 years",33
,,,"40-54 years",17
,,,"55-69 years",11
,,,"70-84 years",4
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",13
,,,"25-39 years",21
,,,"40-54 years",17
,,,"55-69 years",20
,,,"70-84 years",3
,,,"85-99 years",0
,,,"100 years and over",0
,"LonePerson","Male","0-14 years",0
,,,"15-24 years",9
,,,"25-39 years",46
,,,"40-54 years",61
,,,"55-69 years",48
,,,"70-84 years",40
,,,"85-99 years",18
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",4
,,,"25-39 years",27
,,,"40-54 years",37
,,,"55-69 years",113
,,,"70-84 years",141
,,,"85-99 years",31
,,,"100 years and over",0
,"Relative","Male","0-14 years",4
,,,"15-24 years",11
,,,"25-39 years",23
,,,"40-54 years",8
,,,"55-69 years",10
,,,"70-84 years",5
,,,"85-99 years",3
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",23
,,,"25-39 years",13
,,,"40-54 years",7
,,,"55-69 years",23
,,,"70-84 years",29
,,,"85-99 years",10
,,,"100 years and over",0
"Healesville - Yarra Glen","Married","Male","0-14 years",0
,,,"15-24 years",37
,,,"25-39 years",590
,,,"40-54 years",959
,,,"55-69 years",915
,,,"70-84 years",458
,,,"85-99 years",36
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",62
,,,"25-39 years",706
,,,"40-54 years",998
,,,"55-69 years",917
,,,"70-84 years",328
,,,"85-99 years",16
,,,"100 years and over",0
,"LoneParent","Male","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",15
,,,"40-54 years",62
,,,"55-69 years",25
,,,"70-84 years",14
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",17
,,,"25-39 years",101
,,,"40-54 years",209
,,,"55-69 years",87
,,,"70-84 years",47
,,,"85-99 years",14
,,,"100 years and over",0
,"U15Child","Male","0-14 years",1187
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",1106
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"Student","Male","0-14 years",0
,,,"15-24 years",274
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",329
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"O15Child","Male","0-14 years",0
,,,"15-24 years",302
,,,"25-39 years",172
,,,"40-54 years",57
,,,"55-69 years",12
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",196
,,,"25-39 years",124
,,,"40-54 years",31
,,,"55-69 years",14
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"GroupHhold","Male","0-14 years",0
,,,"15-24 years",9
,,,"25-39 years",27
,,,"40-54 years",28
,,,"55-69 years",32
,,,"70-84 years",20
,,,"85-99 years",6
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",6
,,,"25-39 years",12
,,,"40-54 years",19
,,,"55-69 years",30
,,,"70-84 years",15
,,,"85-99 years",6
,,,"100 years and over",0
,"LonePerson","Male","0-14 years",0
,,,"15-24 years",19
,,,"25-39 years",75
,,,"40-54 years",147
,,,"55-69 years",177
,,,"70-84 years",114
,,,"85-99 years",15
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",9
,,,"25-39 years",66
,,,"40-54 years",98
,,,"55-69 years",236
,,,"70-84 years",229
,,,"85-99 years",56
,,,"100 years and over",0
,"Relative","Male","0-14 years",14
,,,"15-24 years",24
,,,"25-39 years",16
,,,"40-54 years",9
,,,"55-69 years",13
,,,"70-84 years",12
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",15
,,,"15-24 years",9
,,,"25-39 years",8
,,,"40-54 years",10
,,,"55-69 years",18
,,,"70-84 years",22
,,,"85-99 years",12
,,,"100 years and over",0
"Kilsyth","Married","Male","0-14 years",0
,,,"15-24 years",40
,,,"25-39 years",565
,,,"40-54 years",513
,,,"55-69 years",501
,,,"70-84 years",286
,,,"85-99 years",26
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",60
,,,"25-39 years",657
,,,"40-54 years",517
,,,"55-69 years",476
,,,"70-84 years",229
,,,"85-99 years",15
,,,"100 years and over",0
,"LoneParent","Male","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",8
,,,"40-54 years",32
,,,"55-69 years",29
,,,"70-84 years",7
,,,"85-99 years",4
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",9
,,,"25-39 years",84
,,,"40-54 years",144
,,,"55-69 years",78
,,,"70-84 years",32
,,,"85-99 years",10
,,,"100 years and over",0
,"U15Child","Male","0-14 years",781
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",735
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"Student","Male","0-14 years",0
,,,"15-24 years",179
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",185
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"O15Child","Male","0-14 years",0
,,,"15-24 years",197
,,,"25-39 years",127
,,,"40-54 years",43
,,,"55-69 years",10
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",139
,,,"25-39 years",100
,,,"40-54 years",21
,,,"55-69 years",9
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"GroupHhold","Male","0-14 years",0
,,,"15-24 years",14
,,,"25-39 years",24
,,,"40-54 years",22
,,,"55-69 years",11
,,,"70-84 years",5
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",15
,,,"25-39 years",19
,,,"40-54 years",10
,,,"55-69 years",13
,,,"70-84 years",3
,,,"85-99 years",0
,,,"100 years and over",0
,"LonePerson","Male","0-14 years",0
,,,"15-24 years",5
,,,"25-39 years",59
,,,"40-54 years",101
,,,"55-69 years",93
,,,"70-84 years",56
,,,"85-99 years",35
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",14
,,,"25-39 years",59
,,,"40-54 years",63
,,,"55-69 years",169
,,,"70-84 years",180
,,,"85-99 years",84
,,,"100 years and over",0
,"Relative","Male","0-14 years",8
,,,"15-24 years",23
,,,"25-39 years",34
,,,"40-54 years",14
,,,"55-69 years",11
,,,"70-84 years",0
,,,"85-99 years",3
,,,"100 years and over",0
,,"Female","0-14 years",13
,,,"15-24 years",11
,,,"25-39 years",21
,,,"40-54 years",11
,,,"55-69 years",19
,,,"70-84 years",16
,,,"85-99 years",9
,,,"100 years and over",0
"Lilydale - Coldstream","Married","Male","0-14 years",0
,,,"15-24 years",66
,,,"25-39 years",1024
,,,"40-54 years",1394
,,,"55-69 years",1109
,,,"70-84 years",508
,,,"85-99 years",77
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",111
,,,"25-39 years",1154
,,,"40-54 years",1470
,,,"55-69 years",1039
,,,"70-84 years",401
,,,"85-99 years",30
,,,"100 years and over",0
,"LoneParent","Male","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",19
,,,"40-54 years",88
,,,"55-69 years",41
,,,"70-84 years",12
,,,"85-99 years",3
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",15
,,,"25-39 years",149
,,,"40-54 years",320
,,,"55-69 years",128
,,,"70-84 years",45
,,,"85-99 years",7
,,,"100 years and over",0
,"U15Child","Male","0-14 years",1646
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",1689
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"Student","Male","0-14 years",0
,,,"15-24 years",486
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",553
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"O15Child","Male","0-14 years",0
,,,"15-24 years",508
,,,"25-39 years",259
,,,"40-54 years",56
,,,"55-69 years",15
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",326
,,,"25-39 years",170
,,,"40-54 years",32
,,,"55-69 years",10
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"GroupHhold","Male","0-14 years",0
,,,"15-24 years",31
,,,"25-39 years",33
,,,"40-54 years",29
,,,"55-69 years",35
,,,"70-84 years",9
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",16
,,,"25-39 years",40
,,,"40-54 years",25
,,,"55-69 years",17
,,,"70-84 years",8
,,,"85-99 years",0
,,,"100 years and over",0
,"LonePerson","Male","0-14 years",0
,,,"15-24 years",16
,,,"25-39 years",117
,,,"40-54 years",180
,,,"55-69 years",175
,,,"70-84 years",117
,,,"85-99 years",32
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",16
,,,"25-39 years",101
,,,"40-54 years",131
,,,"55-69 years",233
,,,"70-84 years",280
,,,"85-99 years",99
,,,"100 years and over",0
,"Relative","Male","0-14 years",7
,,,"15-24 years",34
,,,"25-39 years",28
,,,"40-54 years",10
,,,"55-69 years",26
,,,"70-84 years",13
,,,"85-99 years",5
,,,"100 years and over",0
,,"Female","0-14 years",6
,,,"15-24 years",33
,,,"25-39 years",28
,,,"40-54 years",13
,,,"55-69 years",48
,,,"70-84 years",42
,,,"85-99 years",19
,,,"100 years and over",0
"Monbulk - Silvan","Married","Male","0-14 years",0
,,,"15-24 years",14
,,,"25-39 years",223
,,,"40-54 years",465
,,,"55-69 years",410
,,,"70-84 years",169
,,,"85-99 years",22
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",18
,,,"25-39 years",276
,,,"40-54 years",518
,,,"55-69 years",382
,,,"70-84 years",116
,,,"85-99 years",12
,,,"100 years and over",0
,"LoneParent","Male","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",3
,,,"40-54 years",24
,,,"55-69 years",12
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",32
,,,"40-54 years",66
,,,"55-69 years",32
,,,"70-84 years",13
,,,"85-99 years",10
,,,"100 years and over",0
,"U15Child","Male","0-14 years",508
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",492
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"Student","Male","0-14 years",0
,,,"15-24 years",172
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",177
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"O15Child","Male","0-14 years",0
,,,"15-24 years",129
,,,"25-39 years",96
,,,"40-54 years",25
,,,"55-69 years",17
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",79
,,,"25-39 years",41
,,,"40-54 years",13
,,,"55-69 years",3
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"GroupHhold","Male","0-14 years",0
,,,"15-24 years",4
,,,"25-39 years",13
,,,"40-54 years",12
,,,"55-69 years",10
,,,"70-84 years",3
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",9
,,,"25-39 years",14
,,,"40-54 years",12
,,,"55-69 years",8
,,,"70-84 years",4
,,,"85-99 years",0
,,,"100 years and over",0
,"LonePerson","Male","0-14 years",0
,,,"15-24 years",4
,,,"25-39 years",17
,,,"40-54 years",42
,,,"55-69 years",57
,,,"70-84 years",21
,,,"85-99 years",10
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",16
,,,"40-54 years",26
,,,"55-69 years",66
,,,"70-84 years",44
,,,"85-99 years",23
,,,"100 years and over",0
,"Relative","Male","0-14 years",5
,,,"15-24 years",7
,,,"25-39 years",8
,,,"40-54 years",9
,,,"55-69 years",4
,,,"70-84 years",0
,,,"85-99 years",4
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",5
,,,"25-39 years",3
,,,"40-54 years",8
,,,"55-69 years",15
,,,"70-84 years",15
,,,"85-99 years",4
,,,"100 years and over",0
"Montrose","Married","Male","0-14 years",0
,,,"15-24 years",9
,,,"25-39 years",362
,,,"40-54 years",509
,,,"55-69 years",454
,,,"70-84 years",175
,,,"85-99 years",19
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",29
,,,"25-39 years",414
,,,"40-54 years",545
,,,"55-69 years",427
,,,"70-84 years",121
,,,"85-99 years",11
,,,"100 years and over",0
,"LoneParent","Male","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",9
,,,"40-54 years",23
,,,"55-69 years",10
,,,"70-84 years",8
,,,"85-99 years",3
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",6
,,,"25-39 years",35
,,,"40-54 years",76
,,,"55-69 years",46
,,,"70-84 years",15
,,,"85-99 years",0
,,,"100 years and over",0
,"U15Child","Male","0-14 years",627
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",559
,,,"15-24 years",0
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"Student","Male","0-14 years",0
,,,"15-24 years",184
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",182
,,,"25-39 years",0
,,,"40-54 years",0
,,,"55-69 years",0
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"O15Child","Male","0-14 years",0
,,,"15-24 years",154
,,,"25-39 years",111
,,,"40-54 years",22
,,,"55-69 years",3
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",127
,,,"25-39 years",83
,,,"40-54 years",19
,,,"55-69 years",5
,,,"70-84 years",0
,,,"85-99 years",0
,,,"100 years and over",0
,"GroupHhold","Male","0-14 years",0
,,,"15-24 years",5
,,,"25-39 years",8
,,,"40-54 years",9
,,,"55-69 years",6
,,,"70-84 years",5
,,,"85-99 years",0
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",0
,,,"25-39 years",9
,,,"40-54 years",0
,,,"55-69 years",10
,,,"70-84 years",3
,,,"85-99 years",0
,,,"100 years and over",0
,"LonePerson","Male","0-14 years",0
,,,"15-24 years",7
,,,"25-39 years",26
,,,"40-54 years",48
,,,"55-69 years",50
,,,"70-84 years",36
,,,"85-99 years",16
,,,"100 years and over",0
,,"Female","0-14 years",0
,,,"15-24 years",4
,,,"25-39 years",20
,,,"40-54 years",24
,,,"55-69 years",75
,,,"70-84 years",84
,,,"85-99 years",29
,,,"100 years and over",0
,"Relative","Male","0-14 years",5
,,,"15-24 years",21
,,,"25-39 years",9
,,,"40-54 years",5
,,,"55-69 years",5
,,,"70-84 years",5
,,,"85-99 years",7
,,,"100 years and over",0
